Project ID,Project Name,Owner,City/State,Unit,Tenant,Tenant SF,Tenant Category,Original Category,Main Mix Group,Size Bucket,Is Grocery,Is Available,Is Anchor by SF,Explicit Anchor,0-10K Store,Manual Check Notes,TJ Address,PDF File,PDF Path,Site Plan Image Path
100310,Forest Avenue S.C.,Kimco,,21,Northfield Savings,2800,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,100310-forest-avenue-sc-marketing-package.pdf,,
100310,Forest Avenue S.C.,Kimco,,23,Available,980,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,100310-forest-avenue-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,1,The Skin Spot Laser & [...],2287,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,2,Ross Dress for Less,32265,Apparel,,Soft Goods,10k+,FALSE,FALSE,TRUE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,3,Staples,20347,Office Supply,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,4,Dollar Tree,7814,Discount Retail,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,5,GameStop,2004,Entertainment Retail,,Hard Goods,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,6,AT&T Authorized Retailer,2506,Telecom,,Service,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,7,Studio Nails,1858,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,8,Great Clips,1642,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,9,For Eyes,2000,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,10,Amscot,2004,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,11,Coldwell Banker,3100,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,12,Moe's Southwest Grill,2597,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
113870,Coral Pointe S.C.,Kimco,,13,Publix,44684,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,113870-coral-pointe-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,1,Available,4900,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,2,Papa Johns,1600,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,3,Foot Spa Reflexology,1233,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,4,Subway (SubT = Siju Tom),1440,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,5,Available,1200,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,6,Available,2200,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,7,Bank of America,2000,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,8,Kroger,64842,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,9,Kroger (Fuel Station),2008,Grocery,,Food,0-3k,TRUE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,10,Hair Studio,1200,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,11,Post+ Copying,1200,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,12,Gap Cleaners,1200,Apparel,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,13,Woodbridge Nail Bar,1200,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,14,Cold Stone Creamery,1600,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,15,Dentist Office,1600,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,16,Eye to Eye Care,1600,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,17,Thai Siam Restaurant,1600,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,18,Liquor 4 U,1200,Wine / Liquor,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,19,H&R Block,1200,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116750,Woodbridge S.C.,Kimco,,20,Artex Signs & Graphics,1600,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116750-woodbridge-sc-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,1,Harris Teeter,48000,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,2,United Community Bank,3043,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,3,Fat Guy And A Pie,1196,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,4,MyEyeDr,2551,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,5,The Original NY Bagel,2258,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,6,Premier Martial Arts,1400,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,7,Paper Skyscraper Gift Shop,3559,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,8,Sabor Latin Street Grill,2400,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,9,J. McLaughlin,1138,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,10,Signature Dry Cleaners,1055,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,11,Core Burn Pilates,1246,Fitness,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,12,Deka Lash,1400,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,13,milkbread,3411,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,14,"Dr. Brian Seese, DMD",2702,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,15,Lina Nail Spa,1400,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,16,Holt School of Fine Art,1152,Education,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,17,QC Kinetix,1032,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,18,CO/DA Wellness,1883,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,19,Benchmark Physical Therapy,1326,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,20,Salon Lofts,3970,Beauty,,Soft Goods,3k-10k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
116820,Davidson Commons,Kimco,,21,PHD Weight Loss,2679,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116820-davidson-commons-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,1,Perspire Sauna Studio,1900,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,2,Bank of America,5000,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,3,Panoramic Doors,750,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,4,Worldwide Corals,1425,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,6,SimonMed Imaging,4241,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,7,Massage Envy,3400,Personal Service,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,8,Outback Steakhouse,6809,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,9,Available,10500,Vacancy,,Vacancy,10k+,FALSE,TRUE,TRUE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,10,Central Florida School of Mass,4093,Education,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,11,Christine's Nails,1050,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,12,Winter Park Eyewear,1050,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,13,Cold Stone Creamery,1295,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,13A,Woof Gang Bakery & Grooming,600,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,14,Toasted,1050,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,15,Smallcakes Cupcakery & [...],1050,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,16,Jersey Mike's Subs,1050,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,17,Tijuana Flats,2100,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,18,Tropical Smoothie Cafe,1050,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,19,Spine Labs,1050,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,20,European Wax Center,1050,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,21,F & D Woodfired Italian Kitche,2100,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,22,JetSet Pilates,2100,Fitness,,Service,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,23,Bolay,2450,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,24,"Pacific Dental Services, LLC",2800,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,25,Little Greek Fresh Grill,1400,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,26,Spectrum,3500,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,118380-winter-park-corners-marketing-package.pdf,,
118380,Winter Park Corners,Kimco,,27,Sprouts Winter Park,30348,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,118380-winter-park-corners-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,1,Sprouts Farmers Market,32000,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,2,PetSmart,15360,Pet Supply,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,3,Target,36215,Discount Retail,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,4,Insomnia Cookies,600,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,5,Chipotle Mexican Grill,2266,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,6,The Dermatology Specialists,2500,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,7,Starbucks Coffee,1875,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,8,JPMorgan Chase Bank,2919,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,117660-lincoln-square-marketing-package.pdf,,
117660,Lincoln Square,Kimco,,9,Wine & Spirits Shoppe,7491,Wine / Liquor,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,117660-lincoln-square-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,1,Whole Foods Market,52549,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,2,Dunkin' Donuts,1601,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,3,Crepeway Caffe,1511,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,4,"Pacific Dental Services, LLC",2392,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,5,Babbi Fresh Korean Kitchen,3053,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,6,Available,1452,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,7,VIO Med Spa,1769,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,8,Salon Dulay Aveda,1761,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,9,Mattress Firm,4003,Home Furnishing,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,10,Golf Galaxy,16375,Sporting Goods,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,11,Massage Envy,3726,Personal Service,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,12,European Wax Center,1382,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,13,Canada Gold,1989,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,14,Michaels,21012,Crafts,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,15,Ceci Nail Lounge,1694,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,16,Semper Laser,1694,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,17,Vitalounge,1694,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,18,The Joint Chiropractic,1694,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,19,Medi Weightloss,1988,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,20,Yummy House,7500,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,21,Five Guys Burgers and Fries,2400,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,22,Anthony's Coal Fired Pizza,3435,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,23,Available,3599,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
118000,Phillips Crossing,Kimco,,24,Seito Sushi,5371,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,118000-phillips-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,1,Dollar Tree,4000,Discount Retail,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,2,Agile Lashes & Brows,780,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,3,Little Caesars,1125,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,4,Sandra Scott,1295,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,5,AT&T,1500,Telecom,,Service,0-3k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,6,GNC,1560,Health Retail,,Hard Goods,0-3k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,7,Rainbow,5520,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,8,7-Eleven,3886,Convenience Store,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,9,JPMorgan Chase Bank,4879,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,10,McDonald's,4000,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,11,Pollo Tropical,3900,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,12,G-Nails Spa,1500,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,13,Available,1500,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,14,Bloomers Coin Laundry,3000,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,15,Available (Former Restaurant),3000,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,16,Walgreens,15930,Pharmacy,,Service,10k+,FALSE,FALSE,TRUE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
103400,Ives Dairy Crossing,Kimco,,17,Publix,51420,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,103400-ives-dairy-crossing-marketing-package.pdf,,
116710,Brennan Station,Kimco,,2,Five Guys Burgers and Fries,2481,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,3,Moe's Southwest Grill,3355,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,4,Available (Former Restaurant),1800,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,5,Jersey Mike's Subs,1700,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,6,Hummus Republic,2120,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,7,Margaux's Restaurant,6204,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,8,Huntington Learning Center,2462,Education,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,9,SunTan City,2600,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,10,Bodybar Pilates,3019,Fitness,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,11,Conte's Bike Shop,7050,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,12,Lux Nails & Spa,1782,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,13,Office Depot,22391,Office Supply,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,14,Dollar Tree,10500,Discount Retail,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,15,Woof Gang Bakery & Grooming,1300,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,16,Trader Joe’s,14679,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,18,Nancy's Pizza,4260,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,
116710,Brennan Station,Kimco,,19,Town and Country Hardware,12000,Hardware,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,116710-brennan-station-marketing-package.pdf,,
